episode,reward,discounted_reward,steps,distance_traveled
511,-456.5072654929866,-368.44323068405583,40,-12.175926
512,-453.5102870689739,-349.20480165982553,49,-5.444206
513,-463.2619082936647,-360.58739781028277,56,-34.286575
514,-461.82655390779644,-345.1855987792889,54,26.622536
515,-455.78458755104975,-312.2965257885765,74,43.76976
516,-459.5279796781157,-295.05689928152213,100,648.5283
517,-452.015279960669,-348.7686729225998,48,-65.094955
518,-454.10529209039606,-345.06203128176503,56,28.744751
519,-456.0710017027395,-289.59470833207035,81,425.54102
520,-460.6047453989759,-366.4111181138802,45,-1.4587402
521,-451.54377311610233,-377.07481005552734,36,-24.4319
522,-455.3476861373907,-327.79845217116195,65,68.614914
523,-459.67531105907904,-300.59537499422953,87,147.33041
524,-454.25628475227495,-251.36019527130242,102,293.65073
525,-454.2039795347514,-348.71628945621694,49,19.145966
526,-455.7372924476721,-324.2052984823996,54,-101.8866
527,-453.6019688954523,-305.03329270723697,71,195.61694
528,-451.3336113148676,-306.79233653754187,67,320.17786
529,-453.8095550195162,-299.40084029772805,64,338.46228
530,-451.5960479700571,-305.777320151556,67,78.81105
531,-455.10433896912826,-345.43749450334076,48,-33.82853
532,-455.8915900789665,-326.6912537943118,66,-20.794655
533,-465.64744179632123,-330.0113748196832,52,68.321625
534,-455.34683504934213,-268.2519758601733,88,277.5367
535,-453.24121384754494,-348.2271308036043,48,-155.02667
536,-452.58090964581265,-339.52861924394085,63,47.679993
537,-452.41000186832247,-297.239471777089,69,36.7128
538,-455.21822531371697,-328.6533385647962,58,24.675873
539,-451.74694905637926,-305.84253757829714,82,154.44643
540,-462.2861315135627,-254.91311063820257,88,236.55035
541,-455.83215246954455,-306.37604498684607,63,-104.67638
542,-453.13254520837745,-320.2493943738571,64,81.09718
543,-452.72004546026415,-301.01284891535664,90,576.3259
544,-454.3742440360106,-344.220825538223,59,74.890625
545,-458.4014276791685,-350.44286331002417,48,-179.73817
546,-450.79116489014535,-353.43650038790224,48,-158.23766
547,-452.2236685919904,-333.8287317698489,51,28.34311
548,-457.1753870819845,-327.3422960727978,57,-73.464005
549,-463.831085279679,-331.0824985649354,51,43.704086
550,-454.8107530172172,-344.2133120754906,53,-27.135765
551,-454.7023195538872,-332.83459839353236,53,36.749817
552,-453.46280760659437,-303.7541277696216,74,94.97681
553,-454.87084091533274,-337.0539337229743,60,38.73268
554,-453.28696667337556,-281.2095795018347,83,217.35294
555,-455.1097257877759,-331.9710338101419,58,-146.9313
556,-458.76509047498075,-360.4254376805896,45,3.1353989
557,-462.18014119208266,-314.47379131245583,77,12.211098
558,-451.75360733087416,-270.4109523757554,88,227.389
559,-454.8569148212638,-322.2687353216525,59,-147.66074
560,-451.79205460627685,-293.4235292016298,87,176.48318
561,-457.18241855497376,-353.71641893004033,49,-160.73868
562,-456.7774932016502,-329.76211461845594,59,51.08992
563,-463.5264128008488,-316.04549031668995,63,93.397705
564,-455.06166801012796,-314.48342210771636,74,532.4018
565,-450.5574988588284,-332.5101839523976,64,43.0618
566,-457.35000742404435,-372.6794682532664,43,-168.92426
567,-456.6277015850919,-298.8624265351201,67,147.20361
568,-450.6105493179814,-323.2700592421898,73,578.7986
569,-454.2535991743042,-345.9779231423386,53,38.47644
570,-459.3789218410902,-314.98984489105624,59,-118.77276
571,-457.3247675131689,-287.40900132056987,94,500.93213
572,-451.9938164545994,-351.0100282307217,42,-261.67828
573,-459.8846821030235,-282.45682050722155,74,88.21245
574,-456.5011509832998,-321.4359152113934,59,376.7319
575,-459.5836182247464,-319.3532044941585,61,3.8821487
576,-452.61773013854804,-309.26403759297204,74,99.78465
577,-451.8660711856006,-328.9372739846339,88,208.90436
578,-454.82904469979684,-312.41917908667574,71,60.53337
579,-460.53652451213804,-286.7194084919133,69,187.97726
580,-458.826952339328,-347.6564853517913,71,269.02927
581,-461.0611979126683,-340.95869367106263,52,18.877716
582,-457.1035816624773,-314.3504544651261,64,82.914
583,-452.1265979065912,-334.60773049294085,55,-48.583176
584,-456.4188005308522,-305.9459715939392,61,-67.453865
585,-454.89276425769606,-330.9376977956038,55,-70.487236
586,-462.05109013039987,-283.4996917551118,73,226.42682
587,-454.5395775124251,-342.8537512434595,53,16.139053
588,-450.9871160062626,-306.15747786260926,67,73.00658
589,-461.162130486857,-323.1879350895511,59,-207.05966
590,-458.92330395838223,-334.0389632878096,49,-103.21898
591,-451.85792842132696,-304.38063704155684,74,100.03842
592,-461.3660017199866,-350.11911443453005,55,16.898384
593,-459.35863291129397,-266.45168961355114,96,336.44482
594,-459.4261423761478,-357.98408558174674,45,0.544693
595,-455.24519329071484,-279.52858604426336,72,249.67957
596,-450.0625090549749,-288.72898708041566,101,402.62903
597,-450.7773441691607,-303.8474743701329,103,300.44647
598,-451.1862198732943,-274.78235063640165,84,372.16138
599,-450.13261403960735,-325.9706310555665,56,61.10814
600,-456.00614749112,-358.2508136358699,45,19.609825
601,-455.37854280853054,-314.33217084981374,65,139.12431
602,-455.86781705026,-327.98132128625537,54,27.987633
603,-458.2232980232311,-271.0238842351209,80,245.99762
604,-451.7546618629581,-280.8532032264885,89,207.99805
605,-452.27243203892556,-310.0691263869942,92,217.88702
606,-457.06479226245244,-344.37874866103857,51,20.530876
607,-455.83776974189897,-374.35790421831695,40,-76.91423
608,-450.11293825637733,-325.4414301648763,83,188.78632
609,-455.6783755219935,-266.4050950884207,85,213.68176
610,-457.26008085969625,-323.91254146248514,57,29.078476
611,-459.6176322443123,-284.0256626173614,98,265.35403
612,-450.8066195519232,-303.16856492357334,84,158.04773
613,-453.2650620528546,-275.66046328472004,114,399.6801
614,-456.42949426598904,-321.4738663568731,71,80.50438
615,-451.7918757042646,-309.8246154193147,60,125.76381
616,-453.0846479149268,-320.6188398702637,75,139.69833
617,-453.2314046624004,-296.53566616578576,79,205.32953
618,-456.4725281299688,-303.5145725323818,64,44.899124
619,-458.9555615629073,-280.314417185143,89,895.84467
620,-456.3631473930046,-349.79771309362343,52,-75.64696
621,-466.0486961791471,-320.74146354664003,56,-3.2259903
622,-453.8446535835523,-326.2206826577767,54,91.29559
623,-452.16953214547397,-316.60784647157504,71,93.401535
624,-456.44700375831576,-293.4871677896296,81,59.509216
625,-451.3697932038515,-311.68176751895226,79,275.68384
626,-455.78360616001316,-298.7029242848456,72,53.433716
627,-452.57056031478544,-296.78765277467863,69,140.62297
628,-460.889302326808,-227.87062991292316,104,466.50995
629,-452.8909248371185,-321.9165514482663,96,418.47052
630,-450.3969482788637,-328.5603219529715,72,127.25287
631,-458.398675536456,-352.49541666544724,46,-0.10923767
632,-464.67145413924527,-340.0765451225932,52,113.67102
633,-457.8038109050849,-326.5571818616695,58,6.323532
634,-458.6711600042707,-364.4446060353076,43,-10.024811
635,-450.09315762611186,-266.71178513112153,93,267.2323
636,-450.14460767008563,-310.2703862349849,77,101.22995
637,-455.2623862566432,-348.83701779039814,46,-64.7509
638,-464.58503254197166,-347.1180542174895,50,25.019028
639,-460.59581290841294,-333.88624360040467,63,10.920769
640,-454.13418190998493,-340.31518677700063,59,15.094337
641,-453.6457586161003,-348.8935315611362,49,36.94388
642,-459.727160426656,-355.45090465689236,45,-47.42345
643,-452.7951010845415,-307.5983135435058,86,279.01083
644,-456.38407526108307,-272.52794678049685,94,449.19965
645,-462.43313887806363,-317.0150106460208,75,71.000595
646,-455.0519043857335,-348.33832723615296,50,32.30623
647,-465.1791820413163,-336.41913128734126,57,10.166138
648,-458.9165736173414,-346.20483168610554,64,59.299347
649,-463.1940774180939,-308.1967513967133,61,-11.990013
650,-459.03170697279677,-305.042482688393,59,68.51643
651,-457.1931563783104,-274.7721134244976,74,290.42395
652,-451.8127745547651,-286.8034874963408,73,159.08545
653,-459.17108526146876,-238.08375322157417,86,310.75327
654,-465.12243586968646,-318.49920574477716,64,159.39948
655,-453.80876956639594,-320.06437669595505,63,76.57489
656,-455.90423734261026,-264.63867117689415,75,223.34158
657,-451.9003606803102,-256.6184991577873,84,247.9816
658,-457.54854347869616,-304.47440701327093,75,490.2262
659,-453.1301424679038,-299.93665098104634,79,187.53778
660,-454.4421646947516,-330.02239207284134,50,-242.40225
661,-455.6077461968214,-324.3193212933334,60,-148.13791
662,-451.2931375944894,-307.76630565593075,69,78.89705
663,-450.44470259487275,-347.60379611672096,51,-153.69093
664,-453.5051508334746,-259.3268901188324,110,737.47455
665,-460.94256313394567,-305.7962335752333,83,325.28232
666,-450.33564787106195,-263.73244815070416,106,379.44983
667,-450.71104997202406,-307.96422960665336,66,247.33658
668,-452.263392798614,-321.026952614831,76,127.90027
669,-456.56350087212337,-305.1966519196695,72,56.439728
670,-460.30239764826973,-346.50801982782724,58,35.983704
671,-457.39395547873016,-335.3372251436192,61,41.643433
672,-451.08151516829986,-356.2082837086981,49,-27.208588
673,-456.5057071867223,-354.3526548911193,52,3.1228485
674,-453.28885098319427,-299.0167540213419,83,166.97388
675,-450.04557849076525,-363.35234862311944,41,-49.223396
676,-452.0631471430342,-335.77610949632555,52,-12.861069
677,-451.21922220998925,-264.53825871079914,87,252.75491
678,-454.24052151471255,-316.2305784080784,111,463.36108
679,-460.1063825598433,-271.4573709471414,97,210.4863
680,-450.120731607742,-298.0226273474385,87,154.56584
681,-459.27681862559797,-353.24581140052436,52,14.461082
682,-458.414846729645,-318.07394337957425,62,115.828354
683,-460.9988824089341,-358.7893936319532,49,220.40793
684,-451.69011076315394,-346.4200190282747,52,-63.843708
685,-458.0252918464917,-290.5077737781512,86,461.63727
686,-450.77334719239786,-303.8853755562871,101,343.8731
687,-459.46207110653296,-338.6582125012658,54,-167.45032
688,-460.3964121418301,-348.2385154487031,51,-120.69083
689,-457.8882536913011,-347.8526102402345,55,-6.11129
690,-454.69977759492997,-329.66426360813205,59,71.610016
691,-463.4956383046932,-318.86424050832255,63,-46.89139
692,-450.9830933897075,-348.66409108377894,44,-305.5371
693,-456.7628933707296,-315.3045966951436,81,342.9299
694,-455.88844862857627,-289.5668951862391,80,615.7057
695,-455.4209101199445,-319.6228033392193,76,114.43201
696,-457.59052283055235,-356.93393635211754,51,-22.65078
697,-452.4149822408654,-306.72285171826826,75,97.59386
698,-455.39807217358316,-243.36685517404953,112,789.94214
699,-450.49735366261825,-291.25826247371003,98,263.81186
700,-451.83878810402666,-297.1119156147789,95,149.2379
701,-451.9396404968737,-338.5668616856396,57,39.530014
702,-455.4137976775283,-345.2803790408086,58,25.513702
703,-455.05669946279716,-316.31433157539027,62,91.71489
704,-453.16042560270506,-313.7224141088856,70,82.22928
705,-458.0930625190115,-365.2390145555984,46,-8.051018
706,-453.8510633280992,-324.33403504634487,69,95.34212
707,-453.34575167747477,-350.13709289140706,53,-18.920143
708,-456.4386953470861,-281.0460387105166,78,20.499725
709,-460.52828584066066,-344.64269441736377,65,54.85553
710,-457.50773027184465,-271.0450971403488,73,258.49683
711,-451.7516216589724,-346.2131891476331,50,-16.157806
712,-450.8760577248526,-338.6094567490686,66,171.40604
713,-452.9181937029848,-303.3493534090468,66,126.88516
714,-454.72466198786157,-264.42960179838315,85,255.48264
715,-453.6491779601051,-307.53182691760713,87,383.34546
716,-451.65424125646786,-330.0962788958903,54,21.368584
717,-450.11046269926265,-319.35804156523164,60,-170.21667
718,-454.44344181532654,-311.07895304183006,73,111.80263
719,-451.905917943262,-323.822064713556,56,-0.6481018
720,-454.94127955040426,-333.0405924817927,54,-43.369
721,-451.0614587572776,-315.646820453508,64,43.354797
722,-452.23377514701303,-345.4965145043322,45,-7.523445
723,-452.1798452931518,-333.5407340986978,55,6.9447403
724,-451.5276511485483,-287.6989189089621,89,171.66898
725,-453.78745877758524,-346.79616484361634,51,-184.78049
726,-454.4540819087405,-316.64955451265945,78,199.91449
727,-458.6261341864907,-278.7803137746929,82,344.15787
728,-460.42928940635323,-309.90931566866846,62,-156.15442
729,-457.0193330226212,-345.01082558592805,54,4.5981445
730,-459.77633716615236,-342.92524584557594,54,-121.00889
731,-458.85752860174256,-260.46996117926614,88,404.69833
732,-460.4967317139347,-284.48794042646375,76,230.50513
733,-461.2951936631746,-300.5468625781798,73,35.43135
734,-452.9564710131636,-344.03743946390443,51,-59.346195
735,-455.507942069375,-280.14846192509185,74,-175.69582
736,-458.1473548417191,-295.14103539665376,84,78.58258
737,-457.0193463787142,-301.38063891996467,65,149.09906
738,-452.2031786723672,-299.6335631447386,83,141.2875
739,-453.1293927106523,-369.75398325481495,40,-96.965546
740,-453.6780431567419,-336.3717992080862,56,-138.91962
741,-462.3664900264836,-345.4163688673097,49,-200.63351
742,-454.7133677825637,-326.1310768071006,62,58.295807
743,-452.1735001015966,-289.6726845033442,88,121.92076
744,-462.37246474156564,-290.6254986676244,75,434.107
745,-454.9345883969246,-306.8365372123064,76,362.2399
746,-459.27932767618574,-254.93568674039912,98,392.10648
747,-457.426074968757,-316.2712122198825,62,154.40157
748,-456.6751248889997,-326.08935059714804,67,69.916565
749,-452.33358115999636,-287.8852272828866,77,235.01077
750,-452.7758252526785,-311.7011032694257,80,96.869965
751,-456.6039338376103,-322.63213224691924,63,61.827805
752,-452.4638234120579,-283.34785358837564,80,384.65106
753,-452.1889014675466,-320.1938867854663,71,98.188675
754,-452.0373012517571,-340.0880654492144,52,-59.972427
755,-454.32234637420527,-309.4889976367242,74,0.33701324
756,-464.35067374079154,-358.6286704682548,49,-226.0432
757,-454.73748662169095,-349.4230732270695,52,-104.67266
758,-455.08445717840647,-320.42814812621083,59,-243.90627
759,-462.18817344694554,-375.41761355086567,41,-90.10853
760,-451.8553225336888,-288.636089732204,95,454.2693
761,-451.92760213850494,-329.1196865865633,59,127.05426
762,-451.2416580985858,-297.3125115709856,64,-13.759872
763,-451.74787065730516,-229.2100273577837,135,720.1171
764,-460.3923183704174,-340.5256185004963,54,49.434143
765,-450.0737178391826,-344.9863493621779,51,-1.4413376
766,-455.58561504480735,-305.77392667672393,70,-24.007301
767,-457.0499845127556,-306.7182650371252,67,135.22412
768,-452.00043780233017,-265.5356234951157,83,526.2541
769,-458.6535279844461,-358.0028564546131,45,-175.7539
770,-456.8306352136507,-354.80781676067465,51,-73.58687
771,-450.9920924775081,-353.8613161592441,47,-113.41277
772,-455.26779917979326,-334.8450884288838,48,-139.7603
773,-461.13756755979307,-221.61474286204572,116,758.45514
774,-450.2702512444086,-254.04861441857582,100,255.96451
775,-451.3268839969468,-291.9528682743164,89,474.6864
776,-454.3023662308828,-268.7201084072068,87,351.66022
777,-450.0079573846018,-331.9201638916703,94,601.6401
778,-450.48116329855276,-348.9038172916176,73,243.25803
779,-450.64937660470474,-244.9889470139708,109,252.59012
780,-454.89702786434253,-295.6996615415977,76,120.89761
781,-454.21911443896374,-304.93437052692553,59,127.05165
782,-455.83758720066913,-315.3128010006582,65,67.93695
783,-459.8433230577147,-305.90385103189465,63,108.841034
784,-455.98413798050086,-330.5668109875633,54,29.596878
785,-454.8901710397641,-336.8195551243794,56,2.9623566
786,-453.11261783562253,-301.42522164895445,80,193.39749
787,-452.54617185185873,-218.11273019879908,122,353.12946
788,-450.18574342426757,-227.58985551146387,97,357.07382
789,-454.91235360177876,-309.01062533735023,68,97.21713
790,-465.14016777274014,-258.93294212569623,85,563.548
791,-456.0436181964856,-315.44241027406457,65,42.605453
792,-459.44569025698553,-293.0144655411948,74,196.8114
793,-452.75111737923396,-325.26332280647387,58,26.01043
794,-450.1540054122143,-351.0020869292256,57,52.824997
795,-456.5135104126972,-208.76768550641486,117,1087.1241
796,-457.41000654512663,-259.3311550553256,87,217.77924
797,-454.16175588467553,-297.3744997275991,80,148.17162
798,-455.4096118077295,-296.52181533077095,67,254.46912
799,-451.6136056703698,-343.21462924434906,50,-48.986706
800,-451.5653261737192,-305.15728277490007,68,116.71599
801,-455.69153949934025,-223.4326244274888,90,255.04254
802,-457.46567176425316,-346.9859031465435,54,29.752487
803,-450.14301179164437,-340.2175852376926,51,-86.116325
804,-450.8979653517998,-244.73315404779268,93,225.3848
805,-453.37776234496994,-349.7815609384156,51,-194.51129
806,-453.5884508930105,-333.950852064245,53,-29.97174
807,-452.555498047593,-338.413030418982,51,18.318771
